Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Game 4 - Score team A,Game 4 - Score team B,Game 5 - Score team A,Game 5 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team A - Player 4,Team A - Player 5,Team A - Player 6,Team A - Player 7,Team A - Player 8,Team A - Player 9,Team A - Player 10,Team A - Player 11,Team A - Player 12,Team A - Player 13,Team A - Player 14,Team B - Player 1,Team B - Player 2,Team B - Player 3,Team B - Player 4,Team B - Player 5,Team B - Player 6,Team B - Player 7,Team B - Player 8,Team B - Player 9,Team B - Player 10,Team B - Player 11,Team B - Player 12,Team B - Player 13,Team B - Player 14
Gold Groups,Women's Individual,Group B (404 - 406),2,Single game,AUT - Leybourne/Kadlec,CAN - Cunningham/Desrosiers,AUT - Leybourne/Kadlec,21,10,,,,,,,,,Daniela Kadlec,Megan Leybourne,,,,,,,,,,,,,Jessie Desrosiers,Jaime Cunningham,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),2,Single game,USA - Jenki/Jenki,CAN - Couroux/Leung,USA - Jenki/Jenki,21,15,,,,,,,,,Ali Jenki,Olivia Jenki,,,,,,,,,,,,,Shonda Couroux,Janet Leung,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),2,Single game,CAN - Diaz/Yu,ROU - Tărășilă/Pîrlea,ROU - Tărășilă/Pîrlea,18,21,,,,,,,,,sophia yu,Rosemay Diaz,,,,,,,,,,,,,Beatrice Tărășilă,Alina Pîrlea,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),2,Single game,AUT - Kornek/Teskey,AUT - Orlandini/Graeter,AUT - Kornek/Teskey,21,14,,,,,,,,,Alina Teskey,Ines Kornek,,,,,,,,,,,,,Yasmin Graeter,daria orlandini,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),2,Single game,GER - Knauf/Lorenz,USA - Nguyen/Timan,GER - Knauf/Lorenz,21,11,,,,,,,,,Theresa Knauf,Ronja Lorenz,,,,,,,,,,,,,Julia Timan,Joelle Nguyen,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),2,Single game,GER - Stadler/Stadler,BEL - Delbecke/Van der Stichelen,GER - Stadler/Stadler,21,10,,,,,,,,,Julia Stadler,Franzi Stadler,,,,,,,,,,,,,Tatiana Delbecke,Elise Van der Stichelen,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),2,Single game,USA - Fleming/Morgan,SUI - Eigenmann/Gassner,USA - Fleming/Morgan,21,16,,,,,,,,,Kayla Wu-Fleming,Kalin Morgan,,,,,,,,,,,,,Carole Gassner,Kaija Eigenmann,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),2,Single game,FRA - Alt/Paysan,CAN - Aspirot/Tardy,CAN - Aspirot/Tardy,19,21,,,,,,,,,Inès Paysan,Natacha Alt,,,,,,,,,,,,,Genevieve Tardy,Kim Aspirot,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),2,Single game,GER - Bauer/Walter,NED - Meijer/Bouma,GER - Bauer/Walter,21,14,,,,,,,,,Klara Bauer,Sophia Walter,,,,,,,,,,,,,Sophie Bouma,Eline Meijer,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),3,Single game,ITA - Pernigo/Zanella,GER - Gulden/Pfund,ITA - Pernigo/Zanella,21,16,,,,,,,,,Silvia Zanella,Chiara Pernigo,,,,,,,,,,,,,Tina Gulden,Raphaela Pfund,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),3,Single game,FRA - Rouault/Vanangamoudiar,BEL - Vandesype/D'hoore,FRA - Rouault/Vanangamoudiar,21,10,,,,,,,,,Vanangamoudiar Liza,Lucile Rouault,,,,,,,,,,,,,Riet D'hoore,jana vandesijpe,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),3,Single game,USA - Allen/Washburn,FRA - Joly/Lacombe,USA - Allen/Washburn,21,11,,,,,,,,,Sarah Allen,Lou Washburn,,,,,,,,,,,,,Amely Joly,Jade Lacombe,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),3,Single game,AUT - Leybourne/Kadlec,CAN - Diaz/Yu,AUT - Leybourne/Kadlec,21,11,,,,,,,,,Daniela Kadlec,Megan Leybourne,,,,,,,,,,,,,sophia yu,Rosemay Diaz,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),3,Single game,USA - Jenki/Jenki,ROU - Tărășilă/Pîrlea,USA - Jenki/Jenki,21,8,,,,,,,,,Ali Jenki,Olivia Jenki,,,,,,,,,,,,,Beatrice Tărășilă,Alina Pîrlea,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),3,Single game,CAN - Couroux/Leung,CAN - Cunningham/Desrosiers,CAN - Couroux/Leung,21,18,,,,,,,,,Shonda Couroux,Janet Leung,,,,,,,,,,,,,Jessie Desrosiers,Jaime Cunningham,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),3,Single game,AUT - Kornek/Teskey,GER - Stadler/Stadler,AUT - Kornek/Teskey,21,15,,,,,,,,,Alina Teskey,Ines Kornek,,,,,,,,,,,,,Julia Stadler,Franzi Stadler,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),3,Single game,GER - Knauf/Lorenz,BEL - Delbecke/Van der Stichelen,GER - Knauf/Lorenz,21,6,,,,,,,,,Theresa Knauf,Ronja Lorenz,,,,,,,,,,,,,Tatiana Delbecke,Elise Van der Stichelen,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),3,Single game,USA - Nguyen/Timan,AUT - Orlandini/Graeter,USA - Nguyen/Timan,21,10,,,,,,,,,Julia Timan,Joelle Nguyen,,,,,,,,,,,,,Yasmin Graeter,daria orlandini,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),3,Single game,USA - Fleming/Morgan,GER - Bauer/Walter,USA - Fleming/Morgan,21,20,,,,,,,,,Kayla Wu-Fleming,Kalin Morgan,,,,,,,,,,,,,Klara Bauer,Sophia Walter,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),3,Single game,FRA - Alt/Paysan,NED - Meijer/Bouma,FRA - Alt/Paysan,21,12,,,,,,,,,Inès Paysan,Natacha Alt,,,,,,,,,,,,,Sophie Bouma,Eline Meijer,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),3,Single game,CAN - Aspirot/Tardy,SUI - Eigenmann/Gassner,CAN - Aspirot/Tardy,21,16,,,,,,,,,Genevieve Tardy,Kim Aspirot,,,,,,,,,,,,,Carole Gassner,Kaija Eigenmann,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),4,Single game,ITA - Pernigo/Zanella,USA - Allen/Washburn,ITA - Pernigo/Zanella,21,11,,,,,,,,,Silvia Zanella,Chiara Pernigo,,,,,,,,,,,,,Sarah Allen,Lou Washburn,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),4,Single game,FRA - Rouault/Vanangamoudiar,GER - Gulden/Pfund,FRA - Rouault/Vanangamoudiar,21,19,,,,,,,,,Vanangamoudiar Liza,Lucile Rouault,,,,,,,,,,,,,Tina Gulden,Raphaela Pfund,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),4,Single game,FRA - Joly/Lacombe,BEL - Vandesype/D'hoore,BEL - Vandesype/D'hoore,-1,0,,,,,,,,,Amely Joly,Jade Lacombe,,,,,,,,,,,,,Riet D'hoore,jana vandesijpe,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),4,Single game,AUT - Leybourne/Kadlec,CAN - Couroux/Leung,AUT - Leybourne/Kadlec,21,17,,,,,,,,,Daniela Kadlec,Megan Leybourne,,,,,,,,,,,,,Shonda Couroux,Janet Leung,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),4,Single game,USA - Jenki/Jenki,CAN - Diaz/Yu,USA - Jenki/Jenki,21,14,,,,,,,,,Ali Jenki,Olivia Jenki,,,,,,,,,,,,,sophia yu,Rosemay Diaz,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),4,Single game,CAN - Cunningham/Desrosiers,ROU - Tărășilă/Pîrlea,CAN - Cunningham/Desrosiers,21,19,,,,,,,,,Jessie Desrosiers,Jaime Cunningham,,,,,,,,,,,,,Beatrice Tărășilă,Alina Pîrlea,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),4,Single game,AUT - Kornek/Teskey,USA - Nguyen/Timan,AUT - Kornek/Teskey,21,15,,,,,,,,,Alina Teskey,Ines Kornek,,,,,,,,,,,,,Julia Timan,Joelle Nguyen,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),4,Single game,GER - Knauf/Lorenz,GER - Stadler/Stadler,GER - Stadler/Stadler,16,21,,,,,,,,,Theresa Knauf,Ronja Lorenz,,,,,,,,,,,,,Julia Stadler,Franzi Stadler,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),4,Single game,AUT - Orlandini/Graeter,BEL - Delbecke/Van der Stichelen,AUT - Orlandini/Graeter,21,16,,,,,,,,,Yasmin Graeter,daria orlandini,,,,,,,,,,,,,Tatiana Delbecke,Elise Van der Stichelen,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),4,Single game,USA - Fleming/Morgan,CAN - Aspirot/Tardy,CAN - Aspirot/Tardy,20,21,,,,,,,,,Kayla Wu-Fleming,Kalin Morgan,,,,,,,,,,,,,Genevieve Tardy,Kim Aspirot,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),4,Single game,FRA - Alt/Paysan,GER - Bauer/Walter,FRA - Alt/Paysan,21,17,,,,,,,,,Inès Paysan,Natacha Alt,,,,,,,,,,,,,Klara Bauer,Sophia Walter,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),4,Single game,SUI - Eigenmann/Gassner,NED - Meijer/Bouma,NED - Meijer/Bouma,11,21,,,,,,,,,Carole Gassner,Kaija Eigenmann,,,,,,,,,,,,,Sophie Bouma,Eline Meijer,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),5,Single game,ITA - Pernigo/Zanella,FRA - Rouault/Vanangamoudiar,ITA - Pernigo/Zanella,21,16,,,,,,,,,Silvia Zanella,Chiara Pernigo,,,,,,,,,,,,,Vanangamoudiar Liza,Lucile Rouault,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),5,Single game,USA - Allen/Washburn,BEL - Vandesype/D'hoore,USA - Allen/Washburn,21,10,,,,,,,,,Sarah Allen,Lou Washburn,,,,,,,,,,,,,Riet D'hoore,jana vandesijpe,,,,,,,,,,,,
Gold Groups,Women's Individual,Group A (401 - 403),5,Single game,GER - Gulden/Pfund,FRA - Joly/Lacombe,GER - Gulden/Pfund,21,10,,,,,,,,,Tina Gulden,Raphaela Pfund,,,,,,,,,,,,,Amely Joly,Jade Lacombe,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),5,Single game,AUT - Leybourne/Kadlec,USA - Jenki/Jenki,AUT - Leybourne/Kadlec,21,19,,,,,,,,,Daniela Kadlec,Megan Leybourne,,,,,,,,,,,,,Ali Jenki,Olivia Jenki,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),5,Single game,CAN - Couroux/Leung,ROU - Tărășilă/Pîrlea,CAN - Couroux/Leung,21,14,,,,,,,,,Shonda Couroux,Janet Leung,,,,,,,,,,,,,Beatrice Tărășilă,Alina Pîrlea,,,,,,,,,,,,
Gold Groups,Women's Individual,Group B (404 - 406),5,Single game,CAN - Diaz/Yu,CAN - Cunningham/Desrosiers,CAN - Cunningham/Desrosiers,10,21,,,,,,,,,sophia yu,Rosemay Diaz,,,,,,,,,,,,,Jessie Desrosiers,Jaime Cunningham,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),5,Single game,AUT - Kornek/Teskey,GER - Knauf/Lorenz,GER - Knauf/Lorenz,14,21,,,,,,,,,Alina Teskey,Ines Kornek,,,,,,,,,,,,,Theresa Knauf,Ronja Lorenz,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),5,Single game,USA - Nguyen/Timan,BEL - Delbecke/Van der Stichelen,USA - Nguyen/Timan,21,15,,,,,,,,,Julia Timan,Joelle Nguyen,,,,,,,,,,,,,Tatiana Delbecke,Elise Van der Stichelen,,,,,,,,,,,,
Gold Groups,Women's Individual,Group C (407 - 409),5,Single game,GER - Stadler/Stadler,AUT - Orlandini/Graeter,GER - Stadler/Stadler,21,15,,,,,,,,,Julia Stadler,Franzi Stadler,,,,,,,,,,,,,Yasmin Graeter,daria orlandini,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),5,Single game,USA - Fleming/Morgan,FRA - Alt/Paysan,FRA - Alt/Paysan,19,21,,,,,,,,,Kayla Wu-Fleming,Kalin Morgan,,,,,,,,,,,,,Inès Paysan,Natacha Alt,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),5,Single game,CAN - Aspirot/Tardy,NED - Meijer/Bouma,NED - Meijer/Bouma,17,21,,,,,,,,,Genevieve Tardy,Kim Aspirot,,,,,,,,,,,,,Sophie Bouma,Eline Meijer,,,,,,,,,,,,
Gold Groups,Women's Individual,Group D (410 - 412),5,Single game,GER - Bauer/Walter,SUI - Eigenmann/Gassner,GER - Bauer/Walter,21,14,,,,,,,,,Klara Bauer,Sophia Walter,,,,,,,,,,,,,Carole Gassner,Kaija Eigenmann,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),1,Single game,FIN - Häkkinen/Salmensaari,AUS - Capp/Figg,FIN - Häkkinen/Salmensaari,21,15,,,,,,,,,Jaana Häkkinen,Riikka Salmensaari,,,,,,,,,,,,,Mieka Figg,Abbey Capp,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),1,Single game,BRA - Santana/Aleixo,JPN - Fukuda/Takeno,JPN - Fukuda/Takeno,17,21,,,,,,,,,Karolayne Santana,Leticia Aleixo,,,,,,,,,,,,,Haruna Takeno,NORIKA FUKUDA,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),1,Single game,CHI - Calderon/Calderon,ITA - Ferragina/Lucchiari,CHI - Calderon/Calderon,21,16,,,,,,,,,Marietta Calderón,Loreto Calderon,,,,,,,,,,,,,Marianne Ferragina,Laura Lucchiari,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),1,Single game,ESP - Molina/Andreu,BEL - Dumesnil/Jubault,BEL - Dumesnil/Jubault,12,21,,,,,,,,,Helena Molina Raga,Marta Andreu Dueñas,,,,,,,,,,,,,Marie Jubault,Juliette Dumesnil,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),1,Single game,SWE - Mollberg/Westerland,DEN - Enevoldensen/Sepstrup,SWE - Mollberg/Westerland,21,15,,,,,,,,,Hanna Westerland,Rebecca Mollberg,,,,,,,,,,,,,Liv Sepstrup,Nadia Enevoldsen,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),1,Single game,GBR - Hill-Smith/Troughton,CZE - Bedrnova/Kourilova,GBR - Hill-Smith/Troughton,21,7,,,,,,,,,Ruth Troughton,Emily Hill-Smith,,,,,,,,,,,,,Bětka Kouřilová,Klára Bedrnová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),1,Single game,SWE - Elmblad/Dahlquist,ROU - Sencovici/Labonc,ROU - Sencovici/Labonc,13,21,,,,,,,,,Emmy Dahlquist,Klara Elmblad,,,,,,,,,,,,,Sabina Labonc,Antonia Sencovici,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),1,Single game,CHI - Ripoll/Mussiett,CZE - Caltova/Matejkova,CHI - Ripoll/Mussiett,21,16,,,,,,,,,Valeria Ripoll Kameid,Constanza Anais Mussiett Fernández,,,,,,,,,,,,,Andrea Matějková,Tereza Caltová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),1,Single game,GBR - Quibell/ Ognjenovic,HKG - Zhu/Chan,GBR - Quibell/ Ognjenovic,21,15,,,,,,,,,Sarah Joy Quibell,Una Ognjenovic,,,,,,,,,,,,,Clovis Chan,Julia Zhu,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),1,Single game,JPN - Kawasaki/Matsumoto,ESP - Martin/Villamariz,JPN - Kawasaki/Matsumoto,21,18,,,,,,,,,Aisa Kawasaki,Ayaka Matsumoto,,,,,,,,,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),2,Single game,FIN - Häkkinen/Salmensaari,JPN - Fukuda/Takeno,JPN - Fukuda/Takeno,20,21,,,,,,,,,Jaana Häkkinen,Riikka Salmensaari,,,,,,,,,,,,,Haruna Takeno,NORIKA FUKUDA,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),2,Single game,FRA - Eydoux/Martin,AUS - Capp/Figg,FRA - Eydoux/Martin,21,18,,,,,,,,,Louise Eydoux,Elise Martin,,,,,,,,,,,,,Mieka Figg,Abbey Capp,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),2,Single game,CHI - Calderon/Calderon,BEL - Dumesnil/Jubault,CHI - Calderon/Calderon,21,19,,,,,,,,,Marietta Calderón,Loreto Calderon,,,,,,,,,,,,,Marie Jubault,Juliette Dumesnil,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),2,Single game,SUI - Amsler/Kunz,ITA - Ferragina/Lucchiari,SUI - Amsler/Kunz,21,15,,,,,,,,,Selina Amsler,Svenja Kunz,,,,,,,,,,,,,Marianne Ferragina,Laura Lucchiari,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),2,Single game,SWE - Mollberg/Westerland,CZE - Bedrnova/Kourilova,SWE - Mollberg/Westerland,21,7,,,,,,,,,Hanna Westerland,Rebecca Mollberg,,,,,,,,,,,,,Bětka Kouřilová,Klára Bedrnová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),2,Single game,GBR - Hill-Smith/Troughton,SWE - Elmblad/Dahlquist,GBR - Hill-Smith/Troughton,21,19,,,,,,,,,Ruth Troughton,Emily Hill-Smith,,,,,,,,,,,,,Emmy Dahlquist,Klara Elmblad,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),2,Single game,ROU - Sencovici/Labonc,DEN - Enevoldensen/Sepstrup,DEN - Enevoldensen/Sepstrup,18,21,,,,,,,,,Sabina Labonc,Antonia Sencovici,,,,,,,,,,,,,Liv Sepstrup,Nadia Enevoldsen,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),2,Single game,CHI - Ripoll/Mussiett,HKG - Zhu/Chan,CHI - Ripoll/Mussiett,21,16,,,,,,,,,Valeria Ripoll Kameid,Constanza Anais Mussiett Fernández,,,,,,,,,,,,,Clovis Chan,Julia Zhu,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),2,Single game,GBR - Quibell/ Ognjenovic,JPN - Kawasaki/Matsumoto,JPN - Kawasaki/Matsumoto,19,21,,,,,,,,,Sarah Joy Quibell,Una Ognjenovic,,,,,,,,,,,,,Aisa Kawasaki,Ayaka Matsumoto,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),2,Single game,ESP - Martin/Villamariz,CZE - Caltova/Matejkova,CZE - Caltova/Matejkova,17,21,,,,,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,,,,,,,,,,,,Andrea Matějková,Tereza Caltová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),3,Single game,FIN - Häkkinen/Salmensaari,FRA - Eydoux/Martin,FRA - Eydoux/Martin,19,21,,,,,,,,,Jaana Häkkinen,Riikka Salmensaari,,,,,,,,,,,,,Louise Eydoux,Elise Martin,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),3,Single game,BRA - Santana/Aleixo,AUS - Capp/Figg,BRA - Santana/Aleixo,21,13,,,,,,,,,Karolayne Santana,Leticia Aleixo,,,,,,,,,,,,,Mieka Figg,Abbey Capp,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),3,Single game,CHI - Calderon/Calderon,SUI - Amsler/Kunz,SUI - Amsler/Kunz,19,21,,,,,,,,,Marietta Calderón,Loreto Calderon,,,,,,,,,,,,,Selina Amsler,Svenja Kunz,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),3,Single game,ESP - Molina/Andreu,ITA - Ferragina/Lucchiari,ITA - Ferragina/Lucchiari,20,21,,,,,,,,,Helena Molina Raga,Marta Andreu Dueñas,,,,,,,,,,,,,Marianne Ferragina,Laura Lucchiari,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),3,Single game,SWE - Mollberg/Westerland,ROU - Sencovici/Labonc,ROU - Sencovici/Labonc,17,21,,,,,,,,,Hanna Westerland,Rebecca Mollberg,,,,,,,,,,,,,Sabina Labonc,Antonia Sencovici,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),3,Single game,GBR - Hill-Smith/Troughton,DEN - Enevoldensen/Sepstrup,GBR - Hill-Smith/Troughton,21,18,,,,,,,,,Ruth Troughton,Emily Hill-Smith,,,,,,,,,,,,,Liv Sepstrup,Nadia Enevoldsen,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),3,Single game,SWE - Elmblad/Dahlquist,CZE - Bedrnova/Kourilova,SWE - Elmblad/Dahlquist,21,14,,,,,,,,,Emmy Dahlquist,Klara Elmblad,,,,,,,,,,,,,Bětka Kouřilová,Klára Bedrnová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),3,Single game,CHI - Ripoll/Mussiett,ESP - Martin/Villamariz,ESP - Martin/Villamariz,19,21,,,,,,,,,Valeria Ripoll Kameid,Constanza Anais Mussiett Fernández,,,,,,,,,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),3,Single game,GBR - Quibell/ Ognjenovic,CZE - Caltova/Matejkova,CZE - Caltova/Matejkova,15,21,,,,,,,,,Sarah Joy Quibell,Una Ognjenovic,,,,,,,,,,,,,Andrea Matějková,Tereza Caltová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),3,Single game,JPN - Kawasaki/Matsumoto,HKG - Zhu/Chan,JPN - Kawasaki/Matsumoto,21,9,,,,,,,,,Aisa Kawasaki,Ayaka Matsumoto,,,,,,,,,,,,,Clovis Chan,Julia Zhu,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),4,Single game,BRA - Santana/Aleixo,FRA - Eydoux/Martin,FRA - Eydoux/Martin,15,21,,,,,,,,,Karolayne Santana,Leticia Aleixo,,,,,,,,,,,,,Louise Eydoux,Elise Martin,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),4,Single game,JPN - Fukuda/Takeno,AUS - Capp/Figg,JPN - Fukuda/Takeno,21,12,,,,,,,,,Haruna Takeno,NORIKA FUKUDA,,,,,,,,,,,,,Mieka Figg,Abbey Capp,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),4,Single game,ESP - Molina/Andreu,SUI - Amsler/Kunz,SUI - Amsler/Kunz,18,21,,,,,,,,,Helena Molina Raga,Marta Andreu Dueñas,,,,,,,,,,,,,Selina Amsler,Svenja Kunz,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),4,Single game,BEL - Dumesnil/Jubault,ITA - Ferragina/Lucchiari,ITA - Ferragina/Lucchiari,17,21,,,,,,,,,Marie Jubault,Juliette Dumesnil,,,,,,,,,,,,,Marianne Ferragina,Laura Lucchiari,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),4,Single game,SWE - Mollberg/Westerland,SWE - Elmblad/Dahlquist,SWE - Mollberg/Westerland,21,18,,,,,,,,,Hanna Westerland,Rebecca Mollberg,,,,,,,,,,,,,Emmy Dahlquist,Klara Elmblad,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),4,Single game,GBR - Hill-Smith/Troughton,ROU - Sencovici/Labonc,ROU - Sencovici/Labonc,19,21,,,,,,,,,Ruth Troughton,Emily Hill-Smith,,,,,,,,,,,,,Sabina Labonc,Antonia Sencovici,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),4,Single game,CZE - Bedrnova/Kourilova,DEN - Enevoldensen/Sepstrup,DEN - Enevoldensen/Sepstrup,12,21,,,,,,,,,Bětka Kouřilová,Klára Bedrnová,,,,,,,,,,,,,Liv Sepstrup,Nadia Enevoldsen,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),4,Single game,CHI - Ripoll/Mussiett,JPN - Kawasaki/Matsumoto,CHI - Ripoll/Mussiett,21,18,,,,,,,,,Valeria Ripoll Kameid,Constanza Anais Mussiett Fernández,,,,,,,,,,,,,Aisa Kawasaki,Ayaka Matsumoto,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),4,Single game,GBR - Quibell/ Ognjenovic,ESP - Martin/Villamariz,ESP - Martin/Villamariz,20,21,,,,,,,,,Sarah Joy Quibell,Una Ognjenovic,,,,,,,,,,,,,Raquel Martín Tablado,Sara Villamariz do Nascimento,,,,,,,,,,,,
Silver Groups,Women's Individual,Group D (420 - 422),4,Single game,HKG - Zhu/Chan,CZE - Caltova/Matejkova,CZE - Caltova/Matejkova,13,21,,,,,,,,,Clovis Chan,Julia Zhu,,,,,,,,,,,,,Andrea Matějková,Tereza Caltová,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),5,Single game,FIN - Häkkinen/Salmensaari,BRA - Santana/Aleixo,FIN - Häkkinen/Salmensaari,21,12,,,,,,,,,Jaana Häkkinen,Riikka Salmensaari,,,,,,,,,,,,,Karolayne Santana,Leticia Aleixo,,,,,,,,,,,,
Silver Groups,Women's Individual,Group A (413 - 414),5,Single game,FRA - Eydoux/Martin,JPN - Fukuda/Takeno,FRA - Eydoux/Martin,21,18,,,,,,,,,Louise Eydoux,Elise Martin,,,,,,,,,,,,,Haruna Takeno,NORIKA FUKUDA,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),5,Single game,CHI - Calderon/Calderon,ESP - Molina/Andreu,ESP - Molina/Andreu,16,21,,,,,,,,,Marietta Calderón,Loreto Calderon,,,,,,,,,,,,,Helena Molina Raga,Marta Andreu Dueñas,,,,,,,,,,,,
Silver Groups,Women's Individual,Group B (415 - 416),5,Single game,SUI - Amsler/Kunz,BEL - Dumesnil/Jubault,SUI - Amsler/Kunz,21,17,,,,,,,,,Selina Amsler,Svenja Kunz,,,,,,,,,,,,,Marie Jubault,Juliette Dumesnil,,,,,,,,,,,,
Silver Groups,Women's Individual,Group C (417 - 419),5,Single game,SWE - Mollberg/Westerland,GBR - Hill-Smith/Troughton,GBR - Hill-Smith/Troughton,18,21,,,,,,,,,Hanna Westerland,Rebecca Mollberg,,,,,,,,,,,,,Ruth Troughton,Emily Hill-Smith,,,,,,,,,,,,
